igId,date,followers,follows,posts,reachTotal,reachFollower,reachNonFollower,reachUnknown,impressions,profileVisits,webTaps,adReach,adLikes,adComments,adSaves,adShares,feedReach,feedLikes,feedComments,feedSaves,feedShares,storyReach,storyLikes,storyComments,storySaves,storyShares,reelReach,reelLikes,reelComments,reelSaves,reelShares,carouselReach,carouselLikes,carouselComments,carouselSaves,carouselShares
"""17841403870509997""",2025/02/11,478,301,513,4120,29,4075,0,4741,15,1,4046,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,75,0,0,0,0
"""17841403870509997""",2025/02/12,478,301,514,3684,73,3601,0,4255,11,1,3527,1,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,125,0,0,0,0
"""17841403870509997""",2025/02/13,479,301,514,3279,111,3126,0,3837,19,2,3050,1,0,0,0,0,0,0,0,0,47,0,0,0,0,12,0,0,0,0,163,0,0,0,0
"""17841403870509997""",2025/02/14,479,301,515,3159,100,3041,0,3732,17,1,3010,0,0,0,0,0,0,0,0,0,31,0,0,0,0,6,0,0,0,0,87,0,0,0,0
"""17841403870509997""",2025/02/15,479,301,515,3182,116,3050,0,3587,11,0,3019,0,0,0,0,0,0,0,0,0,34,0,0,0,0,6,0,0,0,0,49,0,0,0,0
"""17841403870509997""",2025/02/16,479,301,515,4097,66,4017,0,4712,12,0,3948,1,0,0,0,0,0,0,0,0,35,0,0,0,0,6,0,0,0,0,48,0,0,0,0
"""17841403870509997""",2025/02/25,479,302,518,3482,58,3407,0,3674,25,0,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,91,0,0,0,0
"""17841403870509997""",2025/02/26,479,303,518,2835,103,2711,0,3440,10,0,2674,0,0,0,0,0,0,0,0,0,42,0,0,0,0,5,0,0,0,0,128,0,0,0,0
"""17841403870509997""",2025/02/27,478,303,519,2900,91,2784,0,3445,19,0,2761,0,0,0,0,0,0,0,0,0,32,0,0,0,0,11,0,0,0,0,81,0,0,0,0
"""17841403870509997""",2025/02/28,478,303,520,3076,120,2959,0,3653,20,0,2908,1,0,0,0,0,0,0,0,0,42,0,0,0,0,8,0,0,0,0,62,0,0,0,0
"""17841403870509997""",2025/03/01,478,302,520,3961,74,3887,0,4586,37,2,3847,0,0,0,0,0,0,0,0,0,21,0,0,0,0,9,0,0,0,0,89,0,0,0,0
"""17841403870509997""",2025/03/02,477,302,519,4196,36,4097,0,5014,17,0,4053,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,69,0,0,0,0
"""17841403870509997""",2025/03/03,478,302,519,3739,27,3684,0,4262,10,0,3618,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,42,0,0,0,0
"""17841403870509997""",2025/03/04,479,302,520,3789,54,3732,0,4021,10,0,3666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,67,0,0,0,0
"""17841403870509997""",2025/03/05,480,302,520,3461,92,3376,0,3942,9,0,3365,1,0,0,0,0,0,0,0,0,34,0,0,0,0,8,0,0,0,0,117,0,0,0,0
"""17841403870509997""",2025/03/06,481,302,521,3117,86,3023,0,3547,10,0,3001,1,0,0,0,0,0,0,0,0,26,0,0,0,0,6,0,0,0,0,74,0,0,0,0
"""17841403870509997""",2025/03/07,482,302,521,3319,104,3221,0,3826,12,0,3211,2,0,1,0,0,0,0,0,0,34,0,0,0,0,7,0,0,0,0,28,0,0,0,0
"""17841403870509997""",2025/03/08,482,302,521,3566,54,3515,0,3927,10,4,3499,1,0,1,0,0,0,0,0,0,21,0,0,0,0,8,0,0,0,0,27,0,0,0,0
"""17841403870509997""",2025/03/09,481,302,521,3913,26,3880,0,4443,9,0,3847,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,26,0,0,0,0
"""17841403870509997""",2025/03/10,482,302,521,3789,19,3751,0,4202,4,0,3751,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,30,0,0,0,0
"""17841403870509997""",2025/03/11,482,302,522,3340,57,3304,0,3650,6,1,3294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,24,0,0,0,0
"""17841403870509997""",2025/03/12,482,302,522,3206,104,3094,0,3667,13,2,3063,0,0,0,0,0,0,0,0,0,34,0,0,0,0,11,0,0,0,0,23,0,0,0,0
"""17841403870509997""",2025/03/13,483,304,523,2888,99,2761,0,3444,16,1,2753,0,0,0,0,0,0,0,0,0,28,0,0,0,0,10,0,0,0,0,79,0,0,0,0
"""17841403870509997""",2025/03/14,483,304,523,3154,96,3058,0,3480,12,1,3054,2,0,0,0,0,0,0,0,0,30,0,0,0,0,6,0,0,0,0,108,0,0,0,0
"""17841403870509997""",2025/03/15,482,304,523,2052,49,2001,0,2212,4,0,1985,1,0,0,0,0,0,0,0,0,24,0,0,0,0,7,0,0,0,0,64,0,0,0,0
"""17841403870509997""",2025/03/16,482,304,523,3913,33,3880,0,4415,19,0,3834,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,53,0,0,0,0
"""17841403870509997""",2025/03/17,481,304,523,3982,24,3927,0,4413,11,0,3907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,44,0,0,0,0
"""17841403870509997""",2025/03/18,484,304,524,3757,68,3714,0,4107,12,0,3702,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,83,0,0,0,0
"""17841403870509997""",2025/03/19,484,304,524,3386,94,3329,0,3782,18,0,3299,1,0,0,0,0,0,0,0,0,35,0,0,0,0,6,0,0,0,0,121,0,0,0,0
"""17841403870509997""",2025/03/20,483,304,524,3023,54,2988,0,3428,17,2,2967,2,0,0,0,0,0,0,0,0,28,0,0,0,0,8,0,0,0,0,79,0,0,0,0
"""17841403870509997""",2025/03/21,483,304,524,3334,24,3314,0,3668,8,0,3274,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,46,0,0,0,0
"""17841403870509997""",2025/03/22,483,304,524,3595,30,3572,0,3908,6,0,3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,42,0,0,0,0
"""17841403870509997""",2025/03/23,483,304,524,4061,27,4061,0,4492,9,0,3996,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,55,0,0,0,0
"""17841403870509997""",2025/03/24,483,304,525,3860,73,3776,0,4270,10,0,3720,0,0,0,0,13,20,0,3,0,23,0,0,0,0,10,0,0,0,0,111,0,0,0,0
"""17841403870509997""",2025/03/25,483,304,526,3439,76,3386,0,3941,7,0,3355,0,0,0,0,8,25,0,4,0,18,0,0,0,0,9,0,0,0,0,96,0,0,0,0
"""17841403870509997""",2025/03/26,483,304,526,3444,88,3355,0,3904,10,0,3324,0,0,0,0,12,21,0,5,0,0,0,0,0,0,5,0,0,0,0,119,0,0,0,0
"""17841403870509997""",2025/03/27,484,304,527,3136,77,3076,0,3744,22,0,3036,1,0,0,0,16,20,0,5,0,23,0,0,0,0,9,0,0,0,0,111,0,0,0,0
"""17841403870509997""",2025/03/28,485,304,527,2835,90,2738,0,3317,13,0,2738,2,0,0,0,9,30,0,3,0,29,0,0,0,0,7,0,0,0,0,108,0,0,0,0
"""17841403870509997""",2025/03/29,485,304,527,2997,55,2954,0,3409,10,0,2921,2,0,0,0,7,12,0,1,0,17,0,0,0,0,4,0,0,0,0,78,0,0,0,0
"""17841403870509997""",2025/03/30,487,304,527,3230,37,3182,0,3510,9,0,3178,1,0,0,0,8,6,0,1,0,0,0,0,0,0,7,0,0,0,0,58,0,0,0,0
"""17841403870509997""",2025/03/31,487,304,527,3168,24,3150,0,3623,4,0,3117,2,0,0,0,9,1,0,1,0,0,0,0,0,0,6,0,0,0,0,47,0,0,0,0
"""17841403870509997""",2025/04/01,487,304,527,3636,18,3601,0,4030,5,0,3572,2,0,0,0,7,2,0,1,0,0,0,0,0,0,7,0,0,0,0,39,0,0,0,0
"""17841403870509997""",2025/04/02,487,304,527,3543,23,3521,0,3979,7,0,3515,3,0,0,0,7,2,0,1,0,0,0,0,0,0,2,0,0,0,0,35,0,0,0,0
"""17841403870509997""",2025/04/03,486,304,528,3776,65,3702,0,4074,6,1,3702,0,0,0,0,7,14,0,1,0,1,0,0,0,0,3,0,0,0,0,89,0,0,0,0
"""17841403870509997""",2025/04/04,486,304,528,3757,89,3636,0,4284,7,0,3630,0,0,0,0,9,31,0,2,0,15,0,0,0,0,7,0,0,0,0,109,0,0,0,0
"""17841403870509997""",2025/04/05,485,304,528,4010,75,3948,0,4496,7,1,3941,0,0,0,0,5,16,0,4,0,24,0,0,0,0,7,0,0,0,0,106,0,0,0,0
"""17841403870509997""",2025/04/06,485,304,528,4332,39,4324,0,4703,12,1,4275,1,0,0,0,11,6,0,2,0,8,0,0,0,0,7,0,0,0,0,57,0,0,0,0
"""17841403870509997""",2025/04/07,485,304,528,3847,25,3847,0,4263,7,0,3789,2,0,0,0,6,2,0,0,0,1,0,0,0,0,7,0,0,0,0,46,0,0,0,0
"""17841403870509997""",2025/04/08,486,304,529,3873,46,3840,0,4175,6,0,3802,1,0,0,0,37,9,0,1,0,0,0,0,0,0,4,0,0,0,0,39,0,0,0,0
"""17841403870509997""",2025/04/09,486,304,529,4417,69,4357,0,4809,7,0,4357,0,0,0,0,72,19,0,5,0,0,0,0,0,0,2,0,0,0,0,38,0,0,0,0
"""17841403870509997""",2025/04/10,486,304,530,2929,61,2880,0,3271,7,1,2859,0,0,0,0,64,16,0,2,0,22,0,0,0,0,4,0,0,0,0,37,0,0,0,0
"""17841403870509997""",2025/04/11,487,304,530,530,69,461,0,638,8,0,430,0,0,0,0,74,13,0,2,0,28,0,0,0,0,3,0,0,0,0,29,0,0,0,0
"""17841403870509997""",2025/04/12,486,303,530,79,30,49,0,120,8,1,0,0,0,0,0,40,4,0,1,0,17,0,0,0,0,5,0,0,0,0,41,0,0,0,0
"""17841403870509997""",2025/04/13,486,303,530,87,18,69,0,177,7,2,0,0,0,0,0,30,3,0,1,0,0,0,0,0,0,13,0,0,0,0,55,0,0,0,0
"""17841403870509997""",2025/04/14,486,303,530,55,9,46,0,66,5,1,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,6,0,0,0,0,34,0,0,0,0
"""17841403870509997""",2025/04/15,486,303,531,81,47,34,0,108,2,0,0,0,0,0,0,16,8,0,1,0,0,0,0,0,0,8,0,0,0,0,61,0,0,0,0
"""17841403870509997""",2025/04/16,486,303,531,114,77,37,0,182,3,0,0,0,0,0,0,10,21,0,2,0,21,0,0,0,0,3,0,0,0,0,106,0,0,0,0
"""17841403870509997""",2025/04/17,486,303,532,119,72,47,0,182,8,1,0,0,0,0,0,12,20,0,4,0,18,0,0,0,0,4,0,0,0,0,110,0,0,0,0
"""17841403870509997""",2025/04/18,486,303,532,129,75,54,0,198,8,1,0,0,0,0,0,12,24,0,3,0,18,0,0,0,0,6,0,0,0,0,115,0,0,0,0
"""17841452383847755""",2024/12/23,570,29,288,3893,52,3854,0,4575,38,3,3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0
"""17841452383847755""",2024/12/24,570,29,288,4211,56,4157,0,5042,39,3,4157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0
"""17841452383847755""",2024/12/25,569,29,289,4417,220,4219,0,5106,33,4,4259,1,0,0,0,0,0,0,0,0,146,0,0,0,0,1,0,0,0,0,6,0,0,0,0
"""17841452383847755""",2024/12/26,570,29,289,4848,283,4514,0,5628,45,3,4551,0,0,0,0,0,0,0,0,0,193,0,0,0,0,1,0,0,0,0,12,0,0,0,0
"""17841452383847755""",2024/12/27,571,29,290,4340,136,4150,0,5133,30,2,4165,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,8,0,0,0,0
"""17841452383847755""",2024/12/28,571,29,290,3854,238,3549,0,4548,35,1,3532,0,0,0,0,0,0,0,0,0,131,0,0,0,0,2,0,0,0,0,10,0,0,0,0
"""17841452383847755""",2024/12/29,571,29,290,1295,228,1053,0,1499,24,0,1034,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"""17841452383847755""",2024/12/30,571,29,290,57,30,27,0,69,5,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"""17841452383847755""",2024/12/31,571,29,290,39,21,18,0,49,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"""17841452383847755""",2025/01/01,571,29,290,29,12,17,0,66,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"""17841452383847755""",2025/01/02,573,29,290,191,169,24,0,265,21,1,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,1,0,0,0,0,4,0,0,0,0
"""17841452383847755""",2025/01/04,575,29,290,37,15,22,0,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
"""17841452383847755""",2025/01/05,575,29,290,31,8,23,0,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"""17841452383847755""",2025/01/06,575,29,290,42,7,35,0,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"""17841452383847755""",2025/01/07,575,33,290,40,3,37,0,58,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"""17841452383847755""",2025/01/08,576,33,291,167,137,30,0,317,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"""17841452383847755""",2025/01/09,577,34,292,474,228,242,0,813,40,5,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0
"""17841452383847755""",2025/01/10,578,36,293,3439,258,3136,0,4686,53,9,3159,6,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0
"""17841452383847755""",2025/01/11,580,36,293,5303,277,4859,0,7072,70,8,4785,6,0,3,0,0,0,0,0,0,90,0,0,0,0,335,16,0,2,2,12,0,0,0,0
"""17841452383847755""",2025/01/12,581,36,293,6312,276,6060,0,8188,70,6,5909,0,0,0,0,0,0,0,0,0,147,0,0,0,0,433,19,0,2,2,13,0,0,0,0
"""17841452383847755""",2025/01/13,581,36,293,6169,105,6081,0,7833,33,2,6104,1,0,2,0,0,0,0,0,0,4,0,0,0,0,45,3,0,0,0,13,0,0,0,0
"""17841452383847755""",2025/01/14,582,36,293,6346,91,6257,0,7680,31,2,6292,2,0,4,0,0,0,0,0,0,1,0,0,0,0,20,2,0,0,0,14,0,0,0,0
"""17841452383847755""",2025/01/15,584,36,294,5272,144,5170,0,6542,41,4,5183,2,0,3,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,14,0,0,0,0
"""17841452383847755""",2025/01/16,585,36,294,5411,193,5242,0,6417,29,1,5273,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,9,0,0,0,0
"""17841452383847755""",2025/01/17,587,35,295,4980,153,4806,0,5635,31,1,4837,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,10,0,0,0,0
"""17841452383847755""",2025/01/18,587,35,295,4754,244,4443,0,5457,37,2,4478,2,0,1,0,0,0,0,0,0,133,0,0,0,0,12,2,0,0,0,12,0,0,0,0
"""17841452383847755""",2025/01/19,586,35,295,6509,233,6324,0,7712,35,3,6354,1,0,1,0,0,0,0,0,0,175,0,0,0,0,11,1,0,0,0,9,0,0,0,0
"""17841452383847755""",2025/01/20,589,35,295,13000,109,12955,0,16530,58,3,12933,4,0,2,0,0,0,0,0,0,5,0,0,0,0,22,0,0,0,0,16,0,0,0,0
"""17841452383847755""",2025/01/21,591,35,295,13765,152,13654,0,17652,73,3,13663,2,0,2,0,0,0,0,0,0,91,0,0,0,0,24,0,0,0,0,24,0,0,0,0
"""17841452383847755""",2025/01/22,591,35,296,11859,225,11683,0,15001,52,2,11738,1,0,3,0,0,0,0,0,0,136,0,0,0,0,5,0,0,0,0,20,0,0,0,0
"""17841452383847755""",2025/01/23,595,35,296,10343,202,10198,0,12722,80,2,10180,4,0,3,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,16,0,0,0,0
"""17841452383847755""",2025/01/24,597,35,297,11274,219,11006,0,13491,71,2,11036,5,0,3,0,0,0,0,0,0,106,0,0,0,0,4,1,0,0,0,16,0,0,0,0
"""17841452383847755""",2025/01/25,599,35,297,11632,271,11379,0,13544,48,1,11395,6,0,4,0,0,0,0,0,0,163,0,0,0,0,5,1,0,1,0,14,0,0,0,0
"""17841452383847755""",2025/01/26,601,35,297,13342,97,13199,0,15897,67,2,13171,5,0,3,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,23,0,0,0,0
"""17841452383847755""",2025/01/27,601,35,297,11209,57,11168,0,13458,44,1,11103,2,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0
"""17841452383847755""",2025/01/28,603,35,297,8741,49,8721,0,10214,20,0,8699,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0
"""17841452383847755""",2025/01/29,603,36,298,8165,214,7980,0,9790,40,3,7907,4,0,1,0,0,0,0,0,0,157,0,0,0,0,2,0,0,0,0,13,0,0,0,0
"""17841452383847755""",2025/01/30,604,36,298,6941,284,6645,0,8638,50,4,6628,4,0,1,0,0,0,0,0,0,207,0,0,0,0,1,0,0,0,0,15,0,0,0,0
"""17841452383847755""",2025/01/31,604,36,299,6473,153,6287,0,7755,54,2,6323,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"""17841452383847755""",2025/02/01,604,35,299,6647,253,6354,0,7806,55,2,6332,0,0,1,0,0,0,0,0,0,153,0,0,0,0,1,0,0,0,0,8,0,0,0,0
"""17841452383847755""",2025/02/02,608,35,299,2689,110,2566,0,3030,35,1,2552,0,0,1,0,0,0,0,0,0,60,0,0,0,0,1,0,0,0,0,6,0,0,0,0
"""17841452383847755""",2025/02/03,612,35,299,10066,128,9938,0,13015,50,2,10031,8,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"""17841452383847755""",2025/02/04,612,35,301,8589,210,8467,0,11195,56,3,8544,7,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"""17841452383847755""",2025/02/05,614,35,302,5963,258,5794,0,8239,41,3,5831,4,0,3,0,0,0,0,0,0,129,0,0,0,0,6,0,0,0,0,9,0,0,0,0
"""17841452383847755""",2025/02/06,614,35,302,5125,222,4754,0,6962,30,1,4785,4,0,3,0,0,0,0,0,0,117,0,0,0,0,5,0,0,0,0,11,0,0,0,0
"""17841452383847755""",2025/02/07,615,37,303,5674,225,5482,0,8131,45,0,5481,6,0,3,0,0,0,0,0,0,143,0,0,0,0,2,0,0,0,0,16,0,0,0,0
"""17841452383847755""",2025/02/08,620,38,304,7032,245,6867,0,9643,64,3,6888,5,0,3,0,0,0,0,0,0,121,0,0,0,0,1,0,0,0,0,9,0,0,0,0
"""17841452383847755""",2025/02/09,625,38,304,14332,262,14096,0,18567,94,1,14187,5,0,8,0,0,0,0,0,0,110,0,0,0,0,2,0,0,0,0,5,0,0,0,0
"""17841452383847755""",2025/02/10,630,38,304,16298,146,16229,0,21291,77,2,16176,9,0,7,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,7,0,0,0,0
"""17841452383847755""",2025/02/11,631,38,304,17710,106,17656,0,22528,79,4,17656,7,0,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0
"""17841452383847755""",2025/02/12,633,38,305,27853,178,27681,0,35115,84,4,27845,5,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,0
"""17841452383847755""",2025/02/13,640,38,305,27267,246,26945,0,34160,126,8,26626,7,0,0,0,0,0,0,0,0,643,0,0,0,0,3,0,0,0,0,14,0,0,0,0
"""17841452383847755""",2025/02/14,644,40,306,27341,277,27074,0,33654,134,10,26483,10,0,2,0,0,0,0,0,0,682,0,0,0,0,2,0,0,0,0,15,0,0,0,0
"""17841452383847755""",2025/02/15,646,40,306,25493,310,25174,0,32906,87,5,25256,11,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"""17841452383847755""",2025/02/16,647,40,306,26464,363,26151,0,34302,161,3,26131,14,0,1,0,0,0,0,0,0,165,0,0,0,0,336,38,0,3,0,8,0,0,0,0
"""17841452383847755""",2025/02/25,656,41,306,1558,128,1430,0,1992,26,1,1422,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,1,0,0,0,4,0,0,0,0
"""17841452383847755""",2025/02/26,656,43,306,224,197,26,0,318,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0
"""17841452383847755""",2025/02/27,656,43,307,126,110,16,0,247,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"""17841452383847755""",2025/02/28,656,43,307,178,164,14,0,264,19,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,8,0,0,0,0
"""17841452383847755""",2025/03/01,657,43,307,71,52,19,0,198,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0
"""17841452383847755""",2025/03/02,657,43,307,57,33,24,0,163,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,3,0,0,0,0
"""17841452383847755""",2025/03/03,657,43,307,41,21,20,0,115,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0
"""17841452383847755""",2025/03/04,657,43,308,116,104,12,0,146,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"""17841452383847755""",2025/03/05,656,43,308,203,185,18,0,274,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0
"""17841452383847755""",2025/03/06,656,43,309,153,135,14,0,210,17,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0
"""17841452383847755""",2025/03/07,656,43,309,267,259,10,0,552,17,1,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,1,0,0,0,0,5,0,0,0,0
"""17841452383847755""",2025/03/08,657,43,309,148,124,24,0,292,25,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,1,0,0,0,0,7,0,0,0,0
"""17841452383847755""",2025/03/09,657,43,309,52,25,27,0,233,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0
"""17841452383847755""",2025/03/10,657,43,309,134,109,25,0,175,21,2,1,0,0,0,0,0,0,0,0,0,91,0,0,0,0,4,0,0,0,0,2,0,0,0,0
"""17841452383847755""",2025/03/11,657,43,310,196,179,17,0,289,17,2,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,3,0,0,0,0,2,0,0,0,0
"""17841452383847755""",2025/03/12,657,43,310,168,157,11,0,197,11,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"""17841452383847755""",2025/03/13,658,43,312,200,180,20,0,523,33,1,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,3,0,0,0,0,164,0,0,0,0
"""17841452383847755""",2025/03/14,659,43,313,301,258,44,0,939,53,2,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,1,0,0,0,0,258,0,0,0,2
"""17841452383847755""",2025/03/15,659,43,313,338,269,65,0,609,36,2,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,4,1,0,0,0,100,0,0,0,1
"""17841452383847755""",2025/03/16,660,43,313,109,77,33,0,209,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,1,0,0,0,28,0,0,0,0
"""17841452383847755""",2025/03/17,659,43,313,51,35,16,0,105,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0
"""17841452383847755""",2025/03/18,659,43,314,142,129,13,0,264,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0
"""17841452383847755""",2025/03/19,660,43,314,176,168,8,0,276,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0
"""17841452383847755""",2025/03/20,659,43,315,154,142,12,0,237,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,13,0,0,0,0
"""17841452383847755""",2025/03/21,659,43,315,232,218,14,0,316,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,9,0,0,0,0
"""17841452383847755""",2025/03/22,659,44,315,78,64,14,0,106,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"""17841452383847755""",2025/03/23,659,44,315,59,38,21,0,157,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0
"""17841452383847755""",2025/03/24,659,44,315,48,24,24,0,204,24,1,0,0,0,0,0,47,2,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0
"""17841452383847755""",2025/03/25,658,44,316,151,127,24,0,359,27,1,0,0,0,0,0,149,14,0,11,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0
"""17841452383847755""",2025/03/26,658,44,316,214,192,22,0,355,24,0,0,0,0,0,0,211,19,0,2,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0
"""17841452383847755""",2025/03/27,658,44,317,130,113,17,0,236,23,1,0,0,0,0,0,128,19,0,3,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0
"""17841452383847755""",2025/03/28,658,44,317,180,164,16,0,319,28,2,0,0,0,0,0,179,23,0,5,0,1,0,0,0,0,2,0,0,0,0,11,0,0,0,0
"""17841452383847755""",2025/03/29,661,44,317,2213,126,2055,0,3290,44,1,2155,3,0,0,0,85,10,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0
"""17841452383847755""",2025/03/30,662,44,317,2577,123,2424,0,3912,41,2,2507,1,0,1,0,59,4,0,3,1,2,0,0,0,0,3,0,0,0,0,11,0,0,0,0
"""17841452383847755""",2025/03/31,662,44,317,2408,125,2270,0,3598,58,5,2392,3,0,0,0,48,0,0,4,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"""17841452383847755""",2025/04/01,663,44,317,2514,159,2373,0,3909,50,4,2414,5,0,0,0,52,4,0,3,0,2,0,0,0,0,2,0,0,0,0,87,0,0,0,2
"""17841452383847755""",2025/04/02,662,44,317,2130,142,1974,0,3324,36,2,1967,2,0,1,0,29,7,0,1,0,1,0,0,0,0,1,0,0,0,0,150,0,0,0,2
"""17841452383847755""",2025/04/03,666,44,318,2082,170,1907,0,3306,40,2,2009,3,0,1,0,103,13,0,1,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0
"""17841452383847755""",2025/04/04,665,44,318,1907,216,1691,0,3214,57,5,1811,3,0,0,0,150,20,0,3,0,74,0,0,0,0,1,0,0,0,0,71,0,0,0,0
